Approval_Year,Drug_Name,ChEMBL_ID
2012,LOMITAPIDE MESYLATE,CHEMBL2105662
2012,LORCASERIN,CHEMBL360328
2012,LORCASERIN HYDROCHLORIDE,CHEMBL2095211
2012,LUCINACTANT,CHEMBL1963685
2012,MANNITOL,CHEMBL689
2012,MIRABEGRON,CHEMBL2095212
2012,PASIREOTIDE,CHEMBL3349607
2012,PASIREOTIDE DIASPARTATE,CHEMBL5314380
2012,PEGINESATIDE ACETATE,CHEMBL1963684
2012,PERAMPANEL,CHEMBL1214124
2012,PERTUZUMAB,CHEMBL2007641
2012,PICOSULFURIC ACID,CHEMBL1741134
2012,PIXANTRONE,CHEMBL167731
2012,PIXANTRONE DIMALEATE,CHEMBL2103844
2012,PONATINIB,CHEMBL1171837
2012,PONATINIB HYDROCHLORIDE,CHEMBL2105708
2012,RAXIBACUMAB,CHEMBL2108638
2012,REGORAFENIB,CHEMBL1946170
2012,SODIUM PICOSULFATE,CHEMBL1697768
2012,STEM BROMELAIN,CHEMBL4298054
2012,TAFLUPROST,CHEMBL1963683
2012,TALIGLUCERASE ALFA,CHEMBL1964120
2012,TEDUGLUTIDE,CHEMBL2104987
2012,TENELIGLIPTIN,CHEMBL2147777
2012,TERIFLUNOMIDE,CHEMBL973
2012,TOFACITINIB,CHEMBL221959
2012,TOFACITINIB CITRATE,CHEMBL2103743
2012,VISMODEGIB,CHEMBL473417
2013,AFATINIB,CHEMBL1173655
2013,AFATINIB DIMALEATE,CHEMBL2105712
2013,ALOGLIPTIN,CHEMBL376359
2013,ALOGLIPTIN BENZOATE,CHEMBL227529
2013,AUTOLOGOUS PERIPHERAL-BLOOD MONONUCLEAR CELLS INCLUDING A MINIMUM OF 50 MILLION AUTOLOGOUS CD54+ CELLS ACTIVATED WITH PROSTATIC ACID PHOSPHATASE GRANULOCYTE-MACROPHAGE COLONY-STIMULATING FACTOR,CHEMBL5315067
2013,CHOLIC ACID,CHEMBL205596
2013,COLESTILAN CHLORIDE,CHEMBL2103800
2013,DABRAFENIB,CHEMBL2028663
2013,DABRAFENIB MESYLATE,CHEMBL2105729
2013,DEFIBROTIDE SODIUM,CHEMBL3707226
2013,DESVENLAFAXINE FUMARATE,CHEMBL3989861
2013,DIMETHYL FUMARATE,CHEMBL2107333
2013,DOLUTEGRAVIR,CHEMBL1229211
2013,DOLUTEGRAVIR SODIUM,CHEMBL1213165
2013,ESOMEPRAZOLE STRONTIUM,CHEMBL2146140
2013,FERRIC CARBOXYMALTOSE,CHEMBL2108597
2013,FLUTEMETAMOL,CHEMBL579205
2013,FLUTEMETAMOL F 18,CHEMBL2042122
2013,GADOTERATE MEGLUMINE,CHEMBL2219415
2013,GENETICALLY MODIFIED RECOMBINANT SHIGA-TOXIN-2E ANTIGEN,CHEMBL5315091
2013,GLYCEROL PHENYLBUTYRATE,CHEMBL2105745
2013,HUMAN COAGULATION FACTOR VIII/VON WILLEBRAND FACTOR COMPLEX,CHEMBL4298129
2013,IBRUTINIB,CHEMBL1873475
2013,INSULIN DEGLUDEC,CHEMBL2107869
2013,ISTRADEFYLLINE,CHEMBL431770
2013,LEVOMILNACIPRAN,CHEMBL99946
2013,LEVOMILNACIPRAN HYDROCHLORIDE,CHEMBL2105732
2013,LIPEGFILGRASTIM,CHEMBL4594230
2013,LIXISENATIDE,CHEMBL2108336
2013,LULICONAZOLE,CHEMBL2105689
2013,MIPOMERSEN,CHEMBL2219536
2013,MIPOMERSEN SODIUM,CHEMBL502097
2013,NALMEFENE HYDROCHLORIDE DIHYDRATE,CHEMBL5315055
2013,NEOSTIGMINE,CHEMBL278020
2013,NEOSTIGMINE METHYLSULFATE,CHEMBL211471
2013,OBINUTUZUMAB,CHEMBL1743048
2013,OLIVE OIL,CHEMBL2107910
2013,OSPEMIFENE,CHEMBL2105395
2013,POMALIDOMIDE,CHEMBL43452
2013,RADIUM DICHLORIDE,CHEMBL2111187
2013,RADIUM RA 223 DICHLORIDE,CHEMBL2107816
2013,RIOCIGUAT,CHEMBL2107834
2013,SIMEPREVIR,CHEMBL501849
2013,SIMEPREVIR SODIUM,CHEMBL3137358
2013,SOFOSBUVIR,CHEMBL1259059
2013,SUCROFERRIC OXYHYDROXIDE,CHEMBL3039566
2013,TECHNETIUM TC 99M TILMANOCEPT,CHEMBL2108726
2013,TRAMETINIB,CHEMBL2103875
2013,TRAMETINIB DIMETHYL SULFOXIDE,CHEMBL2105741
2013,TRASTUZUMAB EMTANSINE,CHEMBL1743082
2013,TREPROSTINIL DIOLAMINE,CHEMBL2107815
2013,TUROCTOCOG ALFA,CHEMBL2108286
2013,UMECLIDINIUM,CHEMBL1187833
2013,UMECLIDINIUM BROMIDE,CHEMBL523299
2013,VILANTEROL,CHEMBL1198857
2013,VILANTEROL TRIFENATATE,CHEMBL1084172
2013,VORTIOXETINE,CHEMBL2104993
2013,VORTIOXETINE HYDROBROMIDE,CHEMBL2107387
2014,AFAMELANOTIDE,CHEMBL441738
2014,AFAMELANOTIDE ACETATE,CHEMBL4297213
2014,ALBIGLUTIDE,CHEMBL2107841
2014,APREMILAST,CHEMBL514800
2014,ASUNAPREVIR,CHEMBL2105735
2014,ATALUREN,CHEMBL256997
2014,BELINOSTAT,CHEMBL408513
2014,BLINATUMOMAB,CHEMBL1742992
2014,CEFTOLOZANE,CHEMBL2103872
2014,CEFTOLOZANE SULFATE,CHEMBL1213250
2014,CERITINIB,CHEMBL2403108
2014,DACLATASVIR,CHEMBL2023898
2014,DACLATASVIR DIHYDROCHLORIDE,CHEMBL2303621
2014,DALBAVANCIN,CHEMBL3301669
2014,DALBAVANCIN HYDROCHLORIDE,CHEMBL3301650
2014,DASABUVIR,CHEMBL3137312
2014,DASABUVIR SODIUM MONOHYDRATE,CHEMBL3544985
2014,DELAMANID,CHEMBL218650
2014,DROXIDOPA,CHEMBL2103827
2014,DULAGLUTIDE,CHEMBL2108027
2014,EFINACONAZOLE,CHEMBL2103877
2014,ELIGLUSTAT,CHEMBL2110588
2014,ELIGLUSTAT TARTRATE,CHEMBL4297066
2014,ELOSULFASE ALFA,CHEMBL2108676
2014,EMPAGLIFLOZIN,CHEMBL2107830
2014,FERRIC CITRATE,CHEMBL3301597
2014,FERRIC CITRATE ANHYDROUS,CHEMBL3991241
2014,FINAFLOXACIN,CHEMBL1908370
2014,FLORBETABEN,CHEMBL1908906
2014,FLORBETABEN F18,CHEMBL566752
2014,FOLLITROPIN ALFA,CHEMBL1201692
2014,IDELALISIB,CHEMBL2216870
2014,IPRAGLIFLOZIN,CHEMBL2018096
2014,LEDIPASVIR,CHEMBL2374220
2014,METRELEPTIN,CHEMBL2107857
2014,MILTEFOSINE,CHEMBL125
2014,NALOXEGOL,CHEMBL2219418
2014,NALOXEGOL OXALATE,CHEMBL2219416
2014,NETUPITANT,CHEMBL206253
2014,NINTEDANIB,CHEMBL502835
2014,NINTEDANIB ESYLATE,CHEMBL3039504
2014,OLAPARIB,CHEMBL521686
2014,OLODATEROL,CHEMBL605846
2014,OLODATEROL HYDROCHLORIDE,CHEMBL2105743
2014,OMBITASVIR,CHEMBL3127326
2014,OMEGA-3-CARBOXYLIC ACIDS,CHEMBL3137327
2014,ORITAVANCIN,CHEMBL1688530
2014,ORITAVANCIN DIPHOSPHATE,CHEMBL3989766
2014,PARITAPREVIR,CHEMBL3391662
2014,PASIREOTIDE PAMOATE,CHEMBL5314382
2014,PEGINTERFERON BETA-1A,CHEMBL2108677
2014,PEMBROLIZUMAB,CHEMBL3137343
2014,PERAMIVIR,CHEMBL3989402
2014,PERAMIVIR ANHYDROUS,CHEMBL139367
2014,RAMUCIRUMAB,CHEMBL1743062
2014,SILTUXIMAB,CHEMBL1743070
2014,SODIUM GLYCEROPHOSPHATE,CHEMBL3039567
2014,SODIUM GLYCEROPHOSPHATE,CHEMBL3040581
2014,SULFUR HEXAFLUORIDE LIPID MICROSPHERE,CHEMBL3545306
2014,SUVOREXANT,CHEMBL1083659
2014,TASIMELTEON,CHEMBL2103822
2014,TAVABOROLE,CHEMBL443052
2014,TEDIZOLID PHOSPHATE,CHEMBL2105669
2014,TESTOSTERONE UNDECANOATE,CHEMBL2107067
2014,TILMANOCEPT,CHEMBL5315077
2014,TOFOGLIFLOZIN,CHEMBL2105711
2014,TOFOGLIFLOZIN ANHYDROUS,CHEMBL2110731
2014,VASOPRESSIN,CHEMBL373742
2014,VEDOLIZUMAB,CHEMBL1743087
2014,VORAPAXAR,CHEMBL493982
2014,VORAPAXAR SULFATE,CHEMBL2107386
2015,.ALPHA.1-PROTEINASE INHIBITOR HUMAN,CHEMBL4297879
2015,ALECTINIB,CHEMBL1738797
2015,ALECTINIB HYDROCHLORIDE,CHEMBL3707320
2015,ALIROCUMAB,CHEMBL2109540
2015,AMPHETAMINE ASPARTATE/DEXTROAMPHETAMINE SULFATE,CHEMBL5095048
2015,AMPHETAMINE/DEXTROAMPHETAMINE,CHEMBL5095505
2015,ARIPIPRAZOLE LAUROXIL,CHEMBL2219425
2015,ASFOTASE ALFA,CHEMBL2108311
2015,AVIBACTAM,CHEMBL1689063
2015,AVIBACTAM SODIUM,CHEMBL2107817
2015,BORTEZOMIB D-MANNITOL,CHEMBL5315122
2015,BREXPIPRAZOLE,CHEMBL2105760
2015,CANGRELOR,CHEMBL334966
2015,CANGRELOR TETRASODIUM,CHEMBL1097279
2015,CARIPRAZINE,CHEMBL2028019
2015,CARIPRAZINE HYDROCHLORIDE,CHEMBL2024517
2015,COBIMETINIB,CHEMBL2146883
2015,COBIMETINIB FUMARATE,CHEMBL2364607
2015,DARATUMUMAB,CHEMBL1743007
2015,DEOXYCHOLIC ACID,CHEMBL406393
2015,DINUTUXIMAB,CHEMBL3137342
2015,EDOXABAN,CHEMBL1269025
2015,EDOXABAN TOSYLATE,CHEMBL2105682
2015,EFMOROCTOCOG ALFA,CHEMBL4297945
2015,ELOTUZUMAB,CHEMBL1743010
2015,ELUXADOLINE,CHEMBL2159122
2015,ESFLURBIPROFEN,CHEMBL435298
2015,EVOGLIPTIN,CHEMBL1779710
2015,EVOLOCUMAB,CHEMBL2364655
2015,EX VIVO EXPANDED AUTOLOGOUS HUMAN CORNEAL EPITHELIAL CELLS CONTAINING STEM CELLS,CHEMBL5315099
2015,FERRIC PYROPHOSPHATE CITRATE,CHEMBL3833317
2015,FLIBANSERIN,CHEMBL231068
2015,HELIUM,CHEMBL1796997
2015,IDARUCIZUMAB,CHEMBL3544996
2015,IDEBENONE,CHEMBL252556
2015,ISAVUCONAZONIUM,CHEMBL1183349
2015,ISAVUCONAZONIUM SULFATE,CHEMBL3137333
2015,IVABRADINE,CHEMBL471737
2015,IVABRADINE HYDROCHLORIDE,CHEMBL2145077
2015,IXAZOMIB CITRATE,CHEMBL3545432
2015,LENVATINIB,CHEMBL1289601
2015,LENVATINIB MESYLATE,CHEMBL2105704
2015,LESINURAD,CHEMBL2105720
2015,LUMACAFTOR,CHEMBL2103870
2015,MEPOLIZUMAB,CHEMBL2108429
2015,NECITUMUMAB,CHEMBL1743047
2015,NITROGEN,CHEMBL142438
2015,NIVOLUMAB,CHEMBL2108738
2015,OMARIGLIPTIN,CHEMBL2105762
2015,OSIMERTINIB,CHEMBL3353410
2015,OSIMERTINIB MESYLATE,CHEMBL3545063
2015,PALBOCICLIB,CHEMBL189963
2015,PANOBINOSTAT,CHEMBL483254
2015,PANOBINOSTAT LACTATE,CHEMBL3545368
2015,PATIROMER CALCIUM,CHEMBL2107840
2015,PERINDOPRIL ARGININE,CHEMBL3544986
2015,ROLAPITANT,CHEMBL3707331
2015,ROLAPITANT HYDROCHLORIDE,CHEMBL3707330
2015,SACUBITRIL,CHEMBL3137301
2015,SAFINAMIDE,CHEMBL396778
2015,SAFINAMIDE MESYLATE,CHEMBL48582
2015,SEBELIPASE ALFA,CHEMBL3039537
2015,SECUKINUMAB,CHEMBL1743068
2015,SELEXIPAG,CHEMBL238804
2015,SONIDEGIB,CHEMBL2105737
2015,SONIDEGIB PHOSPHATE,CHEMBL3137317
2015,SUGAMMADEX,CHEMBL2111107
2015,SUGAMMADEX SODIUM,CHEMBL2107374
2015,SUSOCTOCOG ALFA,CHEMBL5315075
2015,TALIMOGENE LAHERPAREPVEC,CHEMBL2108727
2015,TENOFOVIR ALAFENAMIDE,CHEMBL2107825
2015,TENOFOVIR ALAFENAMIDE FUMARATE,CHEMBL2364637
2015,TIPIRACIL,CHEMBL235668
2015,TIPIRACIL HYDROCHLORIDE,CHEMBL65375
2015,TRELAGLIPTIN,CHEMBL1650443
2015,TRELAGLIPTIN SUCCINATE,CHEMBL2105754
2015,URIDINE TRIACETATE,CHEMBL2107381
2016,ALBUTREPENONACOG ALFA,CHEMBL5315076
2016,ALLOGENEIC T CELLS GENETICALLY MODIFIED WITH A RETROVIRAL VECTOR ENCODING FOR A TRUNCATED FORM OF THE HUMAN LOW AFFINITY NERVE GROWTH FACTOR RECEPTOR (DELTALNGFR) AND THE HERPES SIMPLEX I VIRUS THYMIDINE KINASE (HSV-TK MUT2),CHEMBL5315097
2016,ATEZOLIZUMAB,CHEMBL3707227
2016,AUTOLOGOUS CD34+ ENRICHED CELL FRACTION THAT CONTAINS CD34+ CELLS TRANSDUCED WITH RETROVIRAL VECTOR THAT ENCODES FOR THE HUMAN ADA CDNA SEQUENCE,CHEMBL5315093
2016,BARIUM SULFATE,CHEMBL2105897
2016,BETULA PUBESCENS BARK,CHEMBL5315086
2016,BEZLOTOXUMAB,CHEMBL2108670
2016,BRIVARACETAM,CHEMBL607400
2016,COAGULATION FACTOR X HUMAN,CHEMBL4297951
2016,CRISABOROLE,CHEMBL484785
2016,EDOTREOTIDE GALLIUM GA-68,CHEMBL4297340
2016,EFTRENONACOG ALFA,CHEMBL4594598
2016,ELBASVIR,CHEMBL3039514
2016,EPHEDRINE,CHEMBL211456
2016,EPHEDRINE SULFATE,CHEMBL1523964
2016,ETELCALCETIDE HYDROCHLORIDE,CHEMBL3545183
2016,ETEPLIRSEN,CHEMBL2108278
2016,FERRIC MALTOL,CHEMBL4298110
2016,FISH OIL,CHEMBL3833369
2016,FLUCICLOVINE,CHEMBL1908917
2016,FLUCICLOVINE F18,CHEMBL254468
2016,FOLLITROPIN DELTA,CHEMBL5315064
2016,GALLIUM OXODOTREOTIDE,CHEMBL262135
2016,GOSOGLIPTIN,CHEMBL515387
2016,GRAZOPREVIR ANHYDROUS,CHEMBL2063090
2016,IXEKIZUMAB,CHEMBL1743034
2016,LIFITEGRAST,CHEMBL2048028
2016,LUTETIUM CHLORIDE,CHEMBL5316165
2016,LUTETIUM CHLORIDE LU-177,CHEMBL5315062
2016,METHYLENE BLUE,CHEMBL550495
2016,MIGALASTAT,CHEMBL110458
2016,MIGALASTAT HYDROCHLORIDE,CHEMBL2107355
2016,NUSINERSEN SODIUM,CHEMBL3833342
2016,OBETICHOLIC ACID,CHEMBL566315
2016,OBILTOXAXIMAB,CHEMBL3544926
2016,OLARATUMAB,CHEMBL1743049
2016,OLMUTINIB,CHEMBL3786343
2016,"PANCREAS POWDER, PORCINE",CHEMBL5315084
2016,PEMETREXED MONOHYDRATE,CHEMBL5315053
2016,PIMAVANSERIN,CHEMBL2111101
2016,PIMAVANSERIN TARTRATE,CHEMBL2448613
2016,PRASTERONE,CHEMBL90593
2016,RASAGILINE TARTRATE,CHEMBL5315052
2016,RESLIZUMAB,CHEMBL2107884
2016,RUCAPARIB,CHEMBL1173055
2016,RUCAPARIB CAMSYLATE,CHEMBL3833368
2016,TETRACAINE HYDROCHLORIDE,CHEMBL1255654
2016,"TRIGLYCERIDES, MEDIUM-CHAIN",CHEMBL2108659
2016,VELCALCETIDE,CHEMBL3545184
2016,VELPATASVIR,CHEMBL3545062
2016,VENETOCLAX,CHEMBL3137309
2017,ABALOPARATIDE,CHEMBL3301581
2017,ABEMACICLIB,CHEMBL3301610
2017,ACALABRUTINIB,CHEMBL3707348
2017,ANGIOTENSIN II,CHEMBL408403
2017,ANGIOTENSIN II ACETATE,CHEMBL3989932
2017,AVELUMAB,CHEMBL3833373
2017,BARICITINIB,CHEMBL2105759
2017,BENRALIZUMAB,CHEMBL1742991
2017,BENZNIDAZOLE,CHEMBL110
2017,BETRIXABAN,CHEMBL512351
2017,BRIGATINIB,CHEMBL3545311
2017,BRODALUMAB,CHEMBL1742996
2017,CALCIUM GLUCONATE,CHEMBL2106119
2017,CENEGERMIN,CHEMBL4297852
2017,CERLIPONASE ALFA,CHEMBL3544921
2017,COCAINE,CHEMBL370805
2017,COCAINE HYDROCHLORIDE,CHEMBL529437
2017,COPANLISIB,CHEMBL3218576
2017,COPANLISIB HYDROCHLORIDE,CHEMBL3545068
2017,DEFLAZACORT,CHEMBL1201891
2017,DELAFLOXACIN,CHEMBL2105637
2017,DELAFLOXACIN MEGLUMINE,CHEMBL2105638
2017,DEUTETRABENAZINE,CHEMBL3137326
2017,DINUTUXIMAB BETA,CHEMBL5315068
2017,DUPILUMAB,CHEMBL2108675
2017,DURVALUMAB,CHEMBL3301587
2017,EDARAVONE,CHEMBL290916
2017,EMICIZUMAB,CHEMBL3833393
2017,ENASIDENIB,CHEMBL3989908
2017,ENASIDENIB MESYLATE,CHEMBL3989931
2017,ERTUGLIFLOZIN,CHEMBL1770248
2017,GLECAPREVIR,CHEMBL3545363
2017,GUSELKUMAB,CHEMBL2364648
2017,HYDROGEN PEROXIDE,CHEMBL71595
2017,INOTUZUMAB OZOGAMICIN,CHEMBL2108611
2017,LATANOPROSTENE BUNOD,CHEMBL2364612
2017,LETERMOVIR,CHEMBL1241951
2017,LONOCTOCOG ALFA,CHEMBL4594603
2017,LOTILANER,CHEMBL3707310
2017,MACIMORELIN,CHEMBL278623
2017,MACIMORELIN ACETATE,CHEMBL2364617
2017,MIDOSTAURIN,CHEMBL608533
2017,NALDEMEDINE,CHEMBL2105755
2017,NALDEMEDINE TOSYLATE,CHEMBL3039508
2017,NALOXONE HYDROCHLORIDE DIHYDRATE,CHEMBL5315056
2017,NERATINIB,CHEMBL180022
2017,NERATINIB MALEATE,CHEMBL3989921
2017,NETARSUDIL,CHEMBL4594250
2017,NETARSUDIL DIMESYLATE,CHEMBL4594251
2017,NIRAPARIB,CHEMBL1094636
2017,NIRAPARIB TOSYLATE MONOHYDRATE,CHEMBL3989922
2017,NONACOG BETA PEGOL,CHEMBL2108348
2017,OCRELIZUMAB,CHEMBL2108041
2017,OZENOXACIN,CHEMBL3990047
2017,PADELIPORFIN POTASSIUM,CHEMBL4594285
2017,PATIROMER SORBITEX CALCIUM,CHEMBL5315081
2017,PEMAFIBRATE,CHEMBL247951
2017,PIBRENTASVIR,CHEMBL3545123
2017,PITAVASTATIN MAGNESIUM,CHEMBL3989923
2017,PITAVASTATIN SODIUM,CHEMBL3989920
2017,PLECANATIDE,CHEMBL2103867
2017,RIBOCICLIB,CHEMBL3545110
2017,RIBOCICLIB SUCCINATE,CHEMBL3707266
2017,SARILUMAB,CHEMBL2108730
2017,SECNIDAZOLE,CHEMBL498847
2017,SEMAGLUTIDE,CHEMBL2108724
2017,SIMOCTOCOG ALFA,CHEMBL2108319
2017,SPHEROIDS OF HUMAN AUTOLOGOUS MATRIX-ASSOCIATED CHONDROCYTES,CHEMBL5315113
2017,TELOTRISTAT ETHYL,CHEMBL2105695
2017,TELOTRISTAT ETIPRATE,CHEMBL3348963
2017,TIVOZANIB,CHEMBL1289494
2017,TIVOZANIB HYDROCHLORIDE,CHEMBL2105756
2017,TRIENTINE TETRAHYDROCHLORIDE,CHEMBL5095420
2017,VABORBACTAM,CHEMBL3317857
2017,VALBENAZINE,CHEMBL2364639
2017,VALBENAZINE TOSYLATE,CHEMBL3707248
2017,VESTRONIDASE ALFA,CHEMBL3707382
2017,VOXILAPREVIR,CHEMBL3707372
2018,"ANTIHEMOPHILIC FACTOR, PEGYLATED (MW 20000) HUMAN SEQUENCE RECOMBINANT",CHEMBL4594584
2018,APALUTAMIDE,CHEMBL3183409
2018,AVATROMBOPAG,CHEMBL2103883
2018,AVATROMBOPAG MALEATE,CHEMBL2105758
2018,AXICABTAGENE CILOLEUCEL,CHEMBL3989989
2018,BALOXAVIR MARBOXIL,CHEMBL4297503
2018,BENZHYDROCODONE,CHEMBL3137321
2018,BENZHYDROCODONE HYDROCHLORIDE,CHEMBL3137310
2018,BICTEGRAVIR,CHEMBL3989866
2018,BICTEGRAVIR SODIUM,CHEMBL3989867
2018,BINIMETINIB,CHEMBL3187723
2018,BUROSUMAB,CHEMBL3707326
2018,CALASPARGASE PEGOL,CHEMBL2108728
2018,CANNABIDIOL,CHEMBL190461
2018,CAPLACIZUMAB,CHEMBL2109624
2018,CEMIPLIMAB,CHEMBL4297723
2018,DACOMITINIB,CHEMBL2105719
2018,DACOMITINIB ANHYDROUS,CHEMBL2110732
2018,DAMOCTOCOG ALFA PEGOL,CHEMBL5315069
2018,DARVADSTROCEL,CHEMBL4298180
2018,DORAVIRINE,CHEMBL2364608
2018,DUVELISIB,CHEMBL3039502
2018,DUVELISIB MONOHYDRATE,CHEMBL5315125
2018,ELAGOLIX,CHEMBL1208155
2018,ELAGOLIX SODIUM,CHEMBL502182
2018,ELAPEGADEMASE,CHEMBL3990026
2018,EMAPALUMAB,CHEMBL3989977
2018,ENCORAFENIB,CHEMBL3301612
2018,ERAVACYCLINE,CHEMBL1951095
2018,ERAVACYCLINE DIHYDROCHLORIDE,CHEMBL2219414
2018,ERENUMAB,CHEMBL3833329
2018,ERTUGLIFLOZIN PIDOLATE,CHEMBL5315054
2018,FISH OIL TRIGLYCERIDES,CHEMBL4297535
2018,FOSNETUPITANT,CHEMBL3989917
2018,FOSNETUPITANT CHLORIDE HYDROCHLORIDE,CHEMBL3989919
2018,FOSTAMATINIB,CHEMBL2103830
2018,FOSTAMATINIB DISODIUM,CHEMBL3989516
2018,FREMANEZUMAB,CHEMBL4297756
2018,GALCANEZUMAB,CHEMBL3707328
2018,GILTERITINIB,CHEMBL3301622
2018,GILTERITINIB FUMARATE,CHEMBL3301603
2018,GLASDEGIB,CHEMBL2043437
2018,GLASDEGIB MALEATE,CHEMBL4297534
2018,GLYCOPYRRONIUM TOSYLATE,CHEMBL3707243
2018,IBALIZUMAB,CHEMBL1743029
2018,INOTERSEN SODIUM,CHEMBL4297537
2018,IOBENGUANE I 131,CHEMBL1615779
2018,IVOSIDENIB,CHEMBL3989958
2018,LANADELUMAB,CHEMBL3545189
2018,LAROTRECTINIB,CHEMBL3889654
2018,LAROTRECTINIB SULFATE,CHEMBL3989939
2018,LOFEXIDINE,CHEMBL17860
2018,LOFEXIDINE HYDROCHLORIDE,CHEMBL1788132
2018,LORLATINIB,CHEMBL3286830
2018,LUSUTROMBOPAG,CHEMBL2107831
2018,LUTETIUM OXODOTREOTIDE,CHEMBL4302409
2018,LUTETIUM OXODOTREOTIDE LU-177,CHEMBL4297545
2018,MOGAMULIZUMAB,CHEMBL1743041
2018,MOXETUMOMAB PASUDOTOX,CHEMBL1743043
2018,MOXIDECTIN,CHEMBL2104415
2018,OMADACYCLINE,CHEMBL1689772
2018,OMADACYCLINE TOSYLATE,CHEMBL2103854
2018,PATISIRAN SODIUM,CHEMBL4297536
2018,PEGVALIASE,CHEMBL4297802
2018,PLAZOMICIN,CHEMBL1650559
2018,PLAZOMICIN SULFATE,CHEMBL2364623
2018,RAVULIZUMAB,CHEMBL3989986
2018,REVEFENACIN,CHEMBL3833319
2018,RIFAMYCIN,CHEMBL437765
2018,RIFAMYCIN SODIUM,CHEMBL2105680
2018,SARECYCLINE,CHEMBL2364632
2018,SARECYCLINE HYDROCHLORIDE,CHEMBL2364633
2018,SEGESTERONE ACETATE,CHEMBL3707377
2018,SODIUM ZIRCONIUM CYCLOSILICATE,CHEMBL3301592
2018,TAFENOQUINE,CHEMBL298470
2018,TAFENOQUINE SUCCINATE,CHEMBL2364635
2018,TAGRAXOFUSP,CHEMBL4297573
2018,TALAZOPARIB,CHEMBL3137320
2018,TALAZOPARIB TOSYLATE,CHEMBL3137318
2018,TECOVIRIMAT,CHEMBL1257073
2018,TECOVIRIMAT MONOHYDRATE,CHEMBL5315121
2018,TEZACAFTOR,CHEMBL3544914
2018,TILDRAKIZUMAB,CHEMBL2108681
2018,TISAGENLECLEUCEL,CHEMBL3301574
2018,VELMANASE ALFA,CHEMBL4298010
2018,VIBEGRON,CHEMBL2107826
2018,VONICOG ALFA,CHEMBL2107873
2018,VORETIGENE NEPARVOVEC,CHEMBL3707275
2019,AIR POLYMER-TYPE A,CHEMBL4594264
2019,ALPELISIB,CHEMBL2396661
2019,AMLODIPINE BENZOATE,CHEMBL4594262
2019,ANDEXANET ALFA,CHEMBL3301583
2019,BETIBEGLOGENE AUTOTEMCEL,CHEMBL4594311
2019,BOTULINUM TOXIN TYPE A,CHEMBL4297862
2019,BREMELANOTIDE,CHEMBL2070241
2019,BREMELANOTIDE ACETATE,CHEMBL4297533
2019,BREXANOLONE,CHEMBL207538
2019,BRILLIANT BLUE G,CHEMBL4173394
2019,BROLUCIZUMAB,CHEMBL3707357
2019,CEFIDEROCOL,CHEMBL3989974
2019,CEFIDEROCOL SULFATE TOSYLATE,CHEMBL4297211
2019,CRIZANLIZUMAB,CHEMBL4297734
2019,DAROLUTAMIDE,CHEMBL4297185
2019,DIROXIMEL FUMARATE,CHEMBL3989944
2019,E133,CHEMBL4301898
2019,ELEXACAFTOR,CHEMBL4298128
2019,ENFORTUMAB VEDOTIN,CHEMBL3301589
2019,ENTRECTINIB,CHEMBL1983268
2019,ERDAFITINIB,CHEMBL3545376
2019,ESKETAMINE,CHEMBL395091
2019,ESKETAMINE HYDROCHLORIDE,CHEMBL2364609
2019,FEDRATINIB,CHEMBL1287853
2019,FEDRATINIB HYDROCHLORIDE,CHEMBL4297216
2019,FLUORODOPA,CHEMBL3547132
2019,FLUORODOPA F 18,CHEMBL3400972
2019,GIVOSIRAN SODIUM,CHEMBL4594265
2019,GOLODIRSEN,CHEMBL4297762
2019,LEFAMULIN,CHEMBL3291398
2019,LEFAMULIN ACETATE,CHEMBL3545309
2019,LEVAMLODIPINE,CHEMBL2111097
2019,LEVAMLODIPINE MALEATE,CHEMBL4594288
2019,LUMATEPERONE,CHEMBL3306803
2019,LUMATEPERONE TOSYLATE,CHEMBL3233142
2019,LUSPATERCEPT,CHEMBL3039545
2019,PEFICITINIB,CHEMBL3137308
2019,PEFICITINIB HYDROBROMIDE,CHEMBL3137329
2019,PEXIDARTINIB,CHEMBL3813873
2019,PEXIDARTINIB HYDROCHLORIDE,CHEMBL3989973
2019,PITOLISANT,CHEMBL462605
2019,PITOLISANT HYDROCHLORIDE,CHEMBL4164059
2019,POLATUZUMAB VEDOTIN,CHEMBL3301582
2019,PRABOTULINUMTOXIN A,CHEMBL4297229
2019,PRETOMANID,CHEMBL227875
2019,RELEBACTAM,CHEMBL3301605
2019,RELEBACTAM ANHYDROUS,CHEMBL3112741
2019,RELUGOLIX,CHEMBL1800159
2019,RISANKIZUMAB,CHEMBL3990029
2019,ROMOSOZUMAB,CHEMBL2107874
2019,ROPEGINTERFERON ALFA-2B,CHEMBL4297819
2019,SELENIOUS ACID,CHEMBL2009089
2019,SELINEXOR,CHEMBL3545185
2019,SIPONIMOD,CHEMBL2336071
2019,SIPONIMOD FUMARIC ACID,CHEMBL4298150
2019,SOLRIAMFETOL,CHEMBL4297620
2019,SOLRIAMFETOL HYDROCHLORIDE,CHEMBL4297212
2019,SOTAGLIFLOZIN,CHEMBL3039507
2019,TENAPANOR,CHEMBL3304485
2019,TENAPANOR HYDROCHLORIDE,CHEMBL3301627
2019,TRASTUZUMAB DERUXTECAN,CHEMBL4297844
2019,TREOSULFAN,CHEMBL455186
2019,TRICLABENDAZOLE,CHEMBL1086440
